Ping: <@397080824924602380> | Id: 397080824924602380 | Username: Corrupt#1000 | Badges: Early Supporter | Creation Date: 31-12-2017 18:37:26
Ping: <@136572142950154240> | Id: 136572142950154240 | Username: Akutare#7170 | Badges: Early Supporter | Creation Date: 12-01-2016 21:48:56
Ping: <@181055713580285953> | Id: 181055713580285953 | Username: [GO]~⎛⎝ julian ⎠⎞#4514 | Badges: Early Supporter | Creation Date: 14-05-2016 16:50:45
Ping: <@303307903861784578> | Id: 303307903861784578 | Username: `FluffTheCムt#9788 | Badges: Early Supporter | Creation Date: 17-04-2017 01:17:19
Ping: <@313229281201225729> | Id: 313229281201225729 | Username: yuv#4100 | Badges: Early Supporter | Creation Date: 14-05-2017 10:21:20
Ping: <@383119253257191444> | Id: 383119253257191444 | Username: Bunker#6969 | Badges: Early Supporter | Creation Date: 23-11-2017 05:59:07
Ping: <@415993879360438273> | Id: 415993879360438273 | Username: candiesworld#3661 | Badges: Early Supporter | Creation Date: 21-02-2018 23:11:09
Ping: <@92156288733036544> | Id: 92156288733036544 | Username: Mavskies#6688 | Badges: Early Supporter | Creation Date: 12-09-2015 09:16:11
Ping: <@107848468474630144> | Id: 107848468474630144 | Username: Max 🇨🇦#6969 | Badges: Early Supporter | Creation Date: 25-10-2015 15:31:18
Ping: <@336638070092726274> | Id: 336638070092726274 | Username: Mayoo#4261 | Badges: Early Supporter | Creation Date: 18-07-2017 00:39:30
Ping: <@219441826116009985> | Id: 219441826116009985 | Username: Mazie#1575 | Badges: Early Supporter | Creation Date: 28-08-2016 15:03:28
Ping: <@222377497004605442> | Id: 222377497004605442 | Username: mazzeH#1337 | Badges: Early Supporter | Creation Date: 05-09-2016 17:28:46
Ping: <@312343474882084871> | Id: 312343474882084871 | Username: mcboy#0397 | Badges: Early Supporter | Creation Date: 11-05-2017 23:41:27
Ping: <@184875538534367232> | Id: 184875538534367232 | Username: Mcgoo#6250 | Badges: Early Supporter | Creation Date: 25-05-2016 05:49:23
Ping: <@105627369531789312> | Id: 105627369531789312 | Username: Mcshadowdrag#4306 | Badges: Early Supporter | Creation Date: 19-10-2015 13:25:27
Ping: <@177958691801268225> | Id: 177958691801268225 | Username: MechoBirdo#1337 | Badges: Early Supporter | Creation Date: 06-05-2016 03:44:18
Ping: <@397796556448858112> | Id: 397796556448858112 | Username: MediaAddict#0001 | Badges: Early Supporter | Creation Date: 02-01-2018 18:01:29
Ping: <@328848898443575297> | Id: 328848898443575297 | Username: Medo#6297 | Badges: Early Supporter | Creation Date: 26-06-2017 12:48:07
Ping: <@318359968405389314> | Id: 318359968405389314 | Username: Meekee#2493 | Badges: Early Supporter | Creation Date: 28-05-2017 14:08:51
Ping: <@367961107983368193> | Id: 367961107983368193 | Username: MeemXda#4207 | Badges: Early Supporter | Creation Date: 12-10-2017 11:06:04
Ping: <@134358855609090048> | Id: 134358855609090048 | Username: Meep#4497 | Badges: Early Supporter | Creation Date: 06-01-2016 19:14:07
Ping: <@285081560712085504> | Id: 285081560712085504 | Username: mefies#5956 | Badges: Early Supporter | Creation Date: 25-02-2017 17:12:20
Ping: <@260903402324754432> | Id: 260903402324754432 | Username: Mehldty#1492 | Badges: Early Supporter | Creation Date: 20-12-2016 23:56:58
Ping: <@250382380408373248> | Id: 250382380408373248 | Username: mellowechoes#8536 | Badges: HypeSquad Events | Creation Date: 21-11-2016 23:10:11
Ping: <@435836720739778572> | Id: 435836720739778572 | Username: melly#8888 | Badges: Early Supporter | Creation Date: 17-04-2018 18:19:31
Ping: <@386132229899812882> | Id: 386132229899812882 | Username: Melody#8649 | Badges: Early Supporter | Creation Date: 01-12-2017 13:31:37
Ping: <@144375869266198528> | Id: 144375869266198528 | Username: Melo#9999 | Badges: Early Supporter | Creation Date: 03-02-2016 10:38:09
Ping: <@224757669737660416> | Id: 224757669737660416 | Username: melven#4555 | Badges: Early Supporter | Creation Date: 12-09-2016 07:06:44
Ping: <@195621603244113921> | Id: 195621603244113921 | Username: Menacing Bush#6969 | Badges: Early Supporter | Creation Date: 23-06-2016 21:30:24
Ping: <@142031293184606210> | Id: 142031293184606210 | Username: Menduz <3#6262 | Badges: Early Supporter | Creation Date: 27-01-2016 23:21:39
Ping: <@273849058265661440> | Id: 273849058265661440 | Username: menel_pijak#0666 | Badges: Early Supporter | Creation Date: 25-01-2017 17:18:23
Ping: <@135873134640365568> | Id: 135873134640365568 | Username: Menelwen🐄#3281 | Badges: Early Supporter | Creation Date: 10-01-2016 23:31:19
Ping: <@140328619078582272> | Id: 140328619078582272 | Username: MeowBez#0666 | Badges: Early Supporter | Creation Date: 23-01-2016 06:35:49
Ping: <@268455839621185537> | Id: 268455839621185537 | Username: Mercycopter#1451 | Badges: Early Supporter | Creation Date: 10-01-2017 20:07:39
Ping: <@489811754411491328> | Id: 489811754411491328 | Username: Merloss#4968 | Badges: Early Verified Bot Developer | Creation Date: 13-09-2018 16:57:02
Ping: <@137655046673268736> | Id: 137655046673268736 | Username: Merps#3939 | Badges: Early Supporter | Creation Date: 15-01-2016 21:32:00
Ping: <@158328566298312704> | Id: 158328566298312704 | Username: Metick#1337 | Badges: Early Supporter | Creation Date: 12-03-2016 22:41:11
Ping: <@211229619863552000> | Id: 211229619863552000 | Username: mhm#0001 | Badges: Early Supporter | Creation Date: 05-08-2016 23:11:05
Ping: <@290143903649366016> | Id: 290143903649366016 | Username: michael#5266 | Badges: Early Supporter | Creation Date: 11-03-2017 16:28:17
Ping: <@184786461810229248> | Id: 184786461810229248 | Username: Michaela#1996 | Badges: Early Supporter | Creation Date: 24-05-2016 23:55:25
Ping: <@305053170042798082> | Id: 305053170042798082 | Username: MichaelGames#1230 | Badges: Early Supporter | Creation Date: 21-04-2017 20:52:23
Ping: <@353374957826473994> | Id: 353374957826473994 | Username: michelle.#6634 | Badges: Early Supporter | Creation Date: 02-09-2017 05:05:55
Ping: <@164871544655446016> | Id: 164871544655446016 | Username: Micxx1000#1000 | Badges: Early Supporter | Creation Date: 31-03-2016 01:00:39
Ping: <@239476498329894914> | Id: 239476498329894914 | Username: mid#5026 | Badges: Early Supporter | Creation Date: 22-10-2016 21:54:06
Ping: <@112623212176613376> | Id: 112623212176613376 | Username: Midas#0079 | Badges: Early Supporter | Creation Date: 07-11-2015 19:44:26
Ping: <@213696597404418049> | Id: 213696597404418049 | Username: Mighstye#2134 | Badges: Early Supporter | Creation Date: 12-08-2016 18:33:59
Ping: <@139359856858628096> | Id: 139359856858628096 | Username: Migi#9944 | Badges: Early Supporter | Creation Date: 20-01-2016 14:26:19
Ping: <@158353850946945024> | Id: 158353850946945024 | Username: mika#7081 | Badges: Early Supporter | Creation Date: 13-03-2016 00:21:40
Ping: <@380421102985281546> | Id: 380421102985281546 | Username: Tiddy#5116 | Badges: Early Supporter | Creation Date: 15-11-2017 19:17:38
Ping: <@211099447000694785> | Id: 211099447000694785 | Username: Mikkeeeeeee#1043 | Badges: Early Supporter | Creation Date: 05-08-2016 14:33:50
Ping: <@241542773684174849> | Id: 241542773684174849 | Username: Mikkoukun#4659 | Badges: Early Supporter | Creation Date: 28-10-2016 14:44:44
Ping: <@315258079065407490> | Id: 315258079065407490 | Username: Miky#2720 | Badges: Early Supporter | Creation Date: 20-05-2017 00:43:03
Ping: <@393452897909735424> | Id: 393452897909735424 | Username: Bua115#0115 | Badges: Early Supporter | Creation Date: 21-12-2017 18:21:20
Ping: <@334085466808909824> | Id: 334085466808909824 | Username: Milk#3950 | Badges: Early Supporter | Creation Date: 10-07-2017 23:36:22
Ping: <@146974607545597952> | Id: 146974607545597952 | Username: Mintos#5625 | Badges: Early Supporter | Creation Date: 10-02-2016 14:44:37
Ping: <@167233621659222016> | Id: 167233621659222016 | Username: miragus#8282 | Badges: Early Supporter | Creation Date: 06-04-2016 13:26:42
Ping: <@405044179182419980> | Id: 405044179182419980 | Username: Mirdukkk#8379 | Badges: Early Supporter | Creation Date: 22-01-2018 18:00:57
Ping: <@134369056022200320> | Id: 134369056022200320 | Username: mis-dreavus#3336 | Badges: Early Supporter | Creation Date: 06-01-2016 19:54:39
Ping: <@306595073984954378> | Id: 306595073984954378 | Username: miss_crisp#4553 | Badges: Early Supporter | Creation Date: 26-04-2017 02:59:21
Ping: <@297513918107222028> | Id: 297513918107222028 | Username: MissEtikate#4916 | Badges: Early Supporter | Creation Date: 01-04-2017 01:34:05
Ping: <@245721935328182272> | Id: 245721935328182272 | Username: mist#6183 | Badges: Early Supporter | Creation Date: 09-11-2016 02:31:14
Ping: <@210070874097713153> | Id: 210070874097713153 | Username: MitchTheLitch#0001 | Badges: Early Supporter | Creation Date: 02-08-2016 18:26:39
Ping: <@122379964350726144> | Id: 122379964350726144 | Username: Mito#1511 | Badges: Early Supporter | Creation Date: 04-12-2015 17:54:17
Ping: <@251398621956800522> | Id: 251398621956800522 | Username: Mizikiel#0148 | Badges: Early Supporter | Creation Date: 24-11-2016 18:28:22
Ping: <@311770021187813379> | Id: 311770021187813379 | Username: Boccaccio#5506 | Badges: Early Supporter | Creation Date: 10-05-2017 09:42:45
Ping: <@298782834544476160> | Id: 298782834544476160 | Username: Mmmmmmmmm#0001 | Badges: Early Supporter | Creation Date: 04-04-2017 13:36:18
Ping: <@431926739078348800> | Id: 431926739078348800 | Username: Mockingjay#0009 | Badges: Early Supporter | Creation Date: 06-04-2018 23:22:39
Ping: <@135578940411609088> | Id: 135578940411609088 | Username: Modzy#1645 | Badges: Early Supporter | Creation Date: 10-01-2016 04:02:18
Ping: <@189053920314654720> | Id: 189053920314654720 | Username: moe#6987 | Badges: Early Supporter | Creation Date: 05-06-2016 18:32:47
Ping: <@266548844102156288> | Id: 266548844102156288 | Username: Moebius#1111 | Badges: Early Supporter | Creation Date: 05-01-2017 13:49:56
Ping: <@131263354932035584> | Id: 131263354932035584 | Username: Moemarrow#1347 | Badges: Early Supporter | Creation Date: 29-12-2015 06:13:42
Ping: <@348871579347714058> | Id: 348871579347714058 | Username: Moha#7740 | Badges: Early Supporter | Creation Date: 20-08-2017 18:51:06
Ping: <@206884804745101314> | Id: 206884804745101314 | Username: Kappa#0002 | Badges: HypeSquad Events, Early Supporter | Creation Date: 24-07-2016 23:26:21
Ping: <@315734665468182530> | Id: 315734665468182530 | Username: Moi#0003 | Badges: Early Supporter | Creation Date: 21-05-2017 08:16:50
Ping: <@284930034735513600> | Id: 284930034735513600 | Username: Mojo#9595 | Badges: Early Supporter | Creation Date: 25-02-2017 07:10:14
Ping: <@361715459428581379> | Id: 361715459428581379 | Username: Mole#1697 | Badges: Early Supporter | Creation Date: 25-09-2017 05:28:05
Ping: <@89506351562121216> | Id: 89506351562121216 | Username: Molp Dolp#2319 | Badges: Early Supporter | Creation Date: 05-09-2015 01:46:17
Ping: <@163020768668680202> | Id: 163020768668680202 | Username: MommaHooligan#0001 | Badges: Early Supporter | Creation Date: 25-03-2016 21:26:20
Ping: <@412974220759400449> | Id: 412974220759400449 | Username: Mondis#2790 | Badges: Early Supporter | Creation Date: 13-02-2018 15:12:06
Ping: <@198130251635621888> | Id: 198130251635621888 | Username: Monkey#0006 | Badges: Early Supporter | Creation Date: 30-06-2016 19:38:53
Ping: <@454196042225942528> | Id: 454196042225942528 | Username: Monkeyzeus1#1997 | Badges: Early Supporter | Creation Date: 07-06-2018 10:12:55
Ping: <@153113236496056320> | Id: 153113236496056320 | Username: Monoxide#0302 | Badges: Early Supporter | Creation Date: 27-02-2016 13:17:20
Ping: <@455225671711457280> | Id: 455225671711457280 | Username: Moon Prism Power#0775 | Badges: Early Supporter | Creation Date: 10-06-2018 06:24:17
Ping: <@149971043753263106> | Id: 149971043753263106 | Username: moonb4sun#1234 | Badges: Early Supporter | Creation Date: 18-02-2016 21:11:23
Ping: <@145006323673595904> | Id: 145006323673595904 | Username: MoonDoggie#7777 | Badges: Early Supporter | Creation Date: 05-02-2016 04:23:21
Ping: <@268242114175959042> | Id: 268242114175959042 | Username: Morgan#6969 | Badges: Early Supporter | Creation Date: 10-01-2017 05:58:23
Ping: <@229071962691993601> | Id: 229071962691993601 | Username: moshu#4785 | Badges: Early Supporter | Creation Date: 24-09-2016 04:50:11
Ping: <@415930466848473109> | Id: 415930466848473109 | Username: MossMonster159#2372 | Badges: Early Supporter | Creation Date: 21-02-2018 18:59:10
Ping: <@159870995287638016> | Id: 159870995287638016 | Username: moth#6907 | Badges: Early Supporter | Creation Date: 17-03-2016 04:50:15
Ping: <@150260379098808321> | Id: 150260379098808321 | Username: Motions#0950 | Badges: Early Supporter | Creation Date: 19-02-2016 16:21:06
Ping: <@309425987081338893> | Id: 309425987081338893 | Username: Mouser#6028 | Badges: Early Supporter | Creation Date: 03-05-2017 22:28:24
Ping: <@170958125698908161> | Id: 170958125698908161 | Username: MP-_-44#0553 | Badges: Early Supporter | Creation Date: 16-04-2016 20:06:33
Ping: <@82385837706186752> | Id: 82385837706186752 | Username: byeahreol#2317 | Badges: Early Supporter | Creation Date: 16-08-2015 10:11:54
Ping: <@332608058545143809> | Id: 332608058545143809 | Username: Mr. Luwigi#2022 | Badges: Early Supporter | Creation Date: 06-07-2017 21:45:40
Ping: <@136209121199259648> | Id: 136209121199259648 | Username: Mr. Tea#0001 | Badges: Early Supporter | Creation Date: 11-01-2016 21:46:25
Ping: <@131916527011233792> | Id: 131916527011233792 | Username: Mr. Worldwide#9897 | Badges: Early Supporter | Creation Date: 31-12-2015 01:29:10
Ping: <@511505833155362816> | Id: 511505833155362816 | Username: Mr.Crazy F16#2300 | Badges: Early Verified Bot Developer | Creation Date: 12-11-2018 12:41:33
Ping: <@285442536598798337> | Id: 285442536598798337 | Username: MrH#6730 | Badges: Early Supporter | Creation Date: 26-02-2017 17:06:43
Ping: <@225053826653224960> | Id: 225053826653224960 | Username: Mrlool#7040 | Badges: Early Supporter | Creation Date: 13-09-2016 02:43:33
Ping: <@65791933124980736> | Id: 65791933124980736 | Username: Mr夏目#7175 | Badges: Early Supporter | Creation Date: 01-07-2015 15:13:39
Ping: <@217685296903356426> | Id: 217685296903356426 | Username: msytic-#9805 | Badges: Early Supporter | Creation Date: 23-08-2016 18:43:39
Ping: <@143074091195301888> | Id: 143074091195301888 | Username: mud chicken fish#0021 | Badges: Early Supporter | Creation Date: 30-01-2016 20:25:21
Ping: <@166961058391654401> | Id: 166961058391654401 | Username: Muffynnz#0420 | Badges: Early Supporter | Creation Date: 05-04-2016 19:23:38
Ping: <@247146311139328010> | Id: 247146311139328010 | Username: murge#0001 | Badges: Early Supporter | Creation Date: 13-11-2016 00:51:12
Ping: <@102981970518081536> | Id: 102981970518081536 | Username: Musse#0001 | Badges: Early Supporter | Creation Date: 12-10-2015 06:13:35
Ping: <@324355465054126082> | Id: 324355465054126082 | Username: mweme#0471 | Badges: Early Supporter | Creation Date: 14-06-2017 03:12:49
Ping: <@251536370613485568> | Id: 251536370613485568 | Username: mylife212#3106 | Badges: Early Supporter | Creation Date: 25-11-2016 03:35:44
Ping: <@372850899544178688> | Id: 372850899544178688 | Username: myth#0519 | Badges: Early Supporter | Creation Date: 25-10-2017 22:56:21
Ping: <@197448463611330569> | Id: 197448463611330569 | Username: n0#2000 | Badges: Early Supporter | Creation Date: 28-06-2016 22:29:42
Ping: <@158617313258635264> | Id: 158617313258635264 | Username: Nacrohenes#8552 | Badges: Early Supporter | Creation Date: 13-03-2016 17:48:34
Ping: <@133797458625953792> | Id: 133797458625953792 | Username: Nada#6666 | Badges: Early Supporter | Creation Date: 05-01-2016 06:03:19
Ping: <@254230626788573184> | Id: 254230626788573184 | Username: Nadeem#0001 | Badges: Early Supporter | Creation Date: 02-12-2016 14:01:44
Ping: <@175274495161008129> | Id: 175274495161008129 | Username: Nadi#4200 | Badges: Early Supporter | Creation Date: 28-04-2016 17:58:16
Ping: <@210528616499380224> | Id: 210528616499380224 | Username: nano#3181 | Badges: Early Supporter | Creation Date: 04-08-2016 00:45:33
Ping: <@368679945943121944> | Id: 368679945943121944 | Username: Nanoii#0009 | Badges: Early Supporter | Creation Date: 14-10-2017 10:42:28
Ping: <@333353330334236672> | Id: 333353330334236672 | Username: Nanoy#6666 | Badges: Early Supporter | Creation Date: 08-07-2017 23:07:07
Ping: <@125228865554612225> | Id: 125228865554612225 | Username: Naomi#8008 | Badges: Early Supporter | Creation Date: 12-12-2015 14:34:48
Ping: <@112303739733299200> | Id: 112303739733299200 | Username: Naori#0904 | Badges: Early Supporter | Creation Date: 06-11-2015 22:34:58
Ping: <@367522149130567680> | Id: 367522149130567680 | Username: Nara#7720 | Badges: Early Supporter | Creation Date: 11-10-2017 06:01:48
Ping: <@176407367154401283> | Id: 176407367154401283 | Username: Narric#0001 | Badges: Early Supporter | Creation Date: 01-05-2016 20:59:53
Ping: <@189528515568205831> | Id: 189528515568205831 | Username: Nat#0014 | Badges: Early Supporter | Creation Date: 07-06-2016 01:58:39
Ping: <@304767692311887882> | Id: 304767692311887882 | Username: Nat#5428 | Badges: Early Supporter | Creation Date: 21-04-2017 01:58:00
Ping: <@207199211454726144> | Id: 207199211454726144 | Username: nat* ੈ✩‧˚#1111 | Badges: Early Supporter | Creation Date: 25-07-2016 20:15:41
Ping: <@204684183665115136> | Id: 204684183665115136 | Username: nateX#4759 | Badges: Early Supporter | Creation Date: 18-07-2016 21:41:52
Ping: <@155466477267451904> | Id: 155466477267451904 | Username: nbribs#1215 | Badges: Early Supporter | Creation Date: 05-03-2016 01:08:16
Ping: <@88744261318610944> | Id: 88744261318610944 | Username: natto#0001 | Badges: Early Supporter | Creation Date: 02-09-2015 23:18:00
Ping: <@278936187907866624> | Id: 278936187907866624 | Username: Nav ✯#3672 | Badges: Early Supporter | Creation Date: 08-02-2017 18:12:49
Ping: <@172845950988058635> | Id: 172845950988058635 | Username: Navmot#2917 | Badges: Early Supporter | Creation Date: 22-04-2016 01:08:06
Ping: <@260065919353618432> | Id: 260065919353618432 | Username: Naxey#8337 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 18-12-2016 16:29:06
Ping: <@544184578869297173> | Id: 544184578869297173 | Username: NazmuL#0063 | Badges: Early Verified Bot Developer | Creation Date: 10-02-2019 16:55:14
Ping: <@158597632091095041> | Id: 158597632091095041 | Username: Neavy#8456 | Badges: Early Supporter | Creation Date: 13-03-2016 16:30:22
Ping: <@308062111328632833> | Id: 308062111328632833 | Username: Negan#9834 | Badges: Early Supporter | Creation Date: 30-04-2017 04:08:50
Ping: <@186216238408663040> | Id: 186216238408663040 | Username: Negative Ramos#0942 | Badges: Early Supporter | Creation Date: 28-05-2016 22:36:50
Ping: <@292296197366874114> | Id: 292296197366874114 | Username: Nego-Vlad#6018 | Badges: Early Supporter | Creation Date: 17-03-2017 15:00:44
Ping: <@248408487963525120> | Id: 248408487963525120 | Username: neilbryson#0100 | Badges: Early Supporter | Creation Date: 16-11-2016 12:26:38
Ping: <@140591232308084736> | Id: 140591232308084736 | Username: nemo#0001 | Badges: Early Supporter | Creation Date: 23-01-2016 23:59:21
Ping: <@325472768227540993> | Id: 325472768227540993 | Username: Neonight#9999 | Badges: Partnered Server Owner | Creation Date: 17-06-2017 05:12:34
Ping: <@169869968047865856> | Id: 169869968047865856 | Username: Neoxiia#0303 | Badges: Early Supporter | Creation Date: 13-04-2016 20:02:36
Ping: <@227478427584692225> | Id: 227478427584692225 | Username: Nephys#6322 | Badges: Early Supporter | Creation Date: 19-09-2016 19:18:03
Ping: <@125082483518734337> | Id: 125082483518734337 | Username: Nepsi#0001 | Badges: Early Supporter | Creation Date: 12-12-2015 04:53:07
Ping: <@201880526049509377> | Id: 201880526049509377 | Username: Neroes#4444 | Badges: Early Supporter | Creation Date: 11-07-2016 04:01:08
Ping: <@294195148781518849> | Id: 294195148781518849 | Username: ness#4238 | Badges: Early Supporter | Creation Date: 22-03-2017 20:46:29
Ping: <@259616397519224832> | Id: 259616397519224832 | Username: Nevadoo#2446 | Badges: Early Supporter | Creation Date: 17-12-2016 10:42:52
Ping: <@190127319149445129> | Id: 190127319149445129 | Username: Neverr#3235 | Badges: Early Supporter | Creation Date: 08-06-2016 17:38:05
Ping: <@214030477072400385> | Id: 214030477072400385 | Username: Nex#0420 | Badges: Early Supporter | Creation Date: 13-08-2016 16:40:42
Ping: <@129050048800620544> | Id: 129050048800620544 | Username: nhudles 🍜#9116 | Badges: Early Supporter | Creation Date: 23-12-2015 03:38:49
Ping: <@110183684975403008> | Id: 110183684975403008 | Username: Nick 2#0002 | Badges: Early Supporter | Creation Date: 01-11-2015 02:10:37
Ping: <@97570743889444864> | Id: 97570743889444864 | Username: nicky#0005 | Badges: Early Supporter | Creation Date: 27-09-2015 07:51:18
Ping: <@151759747823960065> | Id: 151759747823960065 | Username: Nicula#9991 | Badges: Early Supporter | Creation Date: 23-02-2016 19:39:03
Ping: <@124695770610925568> | Id: 124695770610925568 | Username: nightfall#0001 | Badges: Early Supporter | Creation Date: 11-12-2015 03:16:28
Ping: <@185829131437604865> | Id: 185829131437604865 | Username: NightRaven#5603 | Badges: HypeSquad Events | Creation Date: 27-05-2016 20:58:37
Ping: <@177381358664941568> | Id: 177381358664941568 | Username: NightTwigz#1901 | Badges: Early Supporter | Creation Date: 04-05-2016 13:30:11
Ping: <@194974925029769216> | Id: 194974925029769216 | Username: Niko#2067 | Badges: Early Supporter | Creation Date: 22-06-2016 02:40:44
Ping: <@264138399886082049> | Id: 264138399886082049 | Username: Niko#5331 | Badges: Early Supporter | Creation Date: 29-12-2016 22:11:41
Ping: <@358298990602747905> | Id: 358298990602747905 | Username: Nikolaj#1918 | Badges: Early Supporter | Creation Date: 15-09-2017 19:12:16
Ping: <@99556778903113728> | Id: 99556778903113728 | Username: Nils23#9705 | Badges: Early Supporter | Creation Date: 02-10-2015 19:23:05
Ping: <@240635689417310208> | Id: 240635689417310208 | Username: NINJABLANK#0666 | Badges: Early Supporter | Creation Date: 26-10-2016 02:40:19
Ping: <@187653212730294273> | Id: 187653212730294273 | Username: Nish#9089 | Badges: Early Supporter | Creation Date: 01-06-2016 21:46:52
Ping: <@430181916386525204> | Id: 430181916386525204 | Username: Nismo#6660 | Badges: Early Supporter | Creation Date: 02-04-2018 03:49:21
Ping: <@288989511482998786> | Id: 288989511482998786 | Username: Nn 🐸#7777 | Badges: Early Supporter | Creation Date: 08-03-2017 12:01:08
Ping: <@188001592920899584> | Id: 188001592920899584 | Username: Noaj#9256 | Badges: Early Supporter | Creation Date: 02-06-2016 20:51:12
Ping: <@123900831782273024> | Id: 123900831782273024 | Username: Nobel#0001 | Badges: Early Supporter | Creation Date: 08-12-2015 22:37:40
Ping: <@184520768271548417> | Id: 184520768271548417 | Username: NobleCorn#5798 | Badges: Early Supporter | Creation Date: 24-05-2016 06:19:39
Ping: <@292758752426328065> | Id: 292758752426328065 | Username: Noblezito#1679 | Badges: Early Supporter | Creation Date: 18-03-2017 21:38:45
Ping: <@221441400825184266> | Id: 221441400825184266 | Username: Nobody#4902 | Badges: Early Supporter | Creation Date: 03-09-2016 03:29:04
Ping: <@444345712013213696> | Id: 444345712013213696 | Username: Nocturne - Pianist 🎹#0001 | Badges: Early Supporter | Creation Date: 11-05-2018 05:51:13
Ping: <@208313146136461312> | Id: 208313146136461312 | Username: Nocypher#0004 | Badges: Early Supporter | Creation Date: 28-07-2016 22:02:04
Ping: <@218047950813659136> | Id: 218047950813659136 | Username: non food sam#2081 | Badges: Early Supporter | Creation Date: 24-08-2016 18:44:42
Ping: <@152600689825153035> | Id: 152600689825153035 | Username: NoobMaster69#6969 | Badges: Early Supporter | Creation Date: 26-02-2016 03:20:39
Ping: <@353110902415032320> | Id: 353110902415032320 | Username: noodle oreo#1037 | Badges: Early Supporter | Creation Date: 01-09-2017 11:36:39
Ping: <@98489743485960192> | Id: 98489743485960192 | Username: Noomie#0001 | Badges: Early Supporter | Creation Date: 29-09-2015 20:43:04
Ping: <@352560240656515075> | Id: 352560240656515075 | Username: nopls#4849 | Badges: Early Supporter | Creation Date: 30-08-2017 23:08:31
Ping: <@306519124731887619> | Id: 306519124731887619 | Username: NORI#9999 | Badges: Early Verified Bot Developer | Creation Date: 25-04-2017 21:57:34
Ping: <@416594166114549770> | Id: 416594166114549770 | Username: Norio#9564 | Badges: Early Supporter | Creation Date: 23-02-2018 14:56:29
Ping: <@332604893363830785> | Id: 332604893363830785 | Username: Norph#3485 | Badges: Early Supporter | Creation Date: 06-07-2017 21:33:06
Ping: <@281580304731471872> | Id: 281580304731471872 | Username: NoShima#6666 | Badges: Early Supporter | Creation Date: 16-02-2017 01:19:36
Ping: <@249689105523277824> | Id: 249689105523277824 | Username: Frankie Rankin#3232 | Badges: Early Supporter | Creation Date: 20-11-2016 01:15:21
Ping: <@126843690390913024> | Id: 126843690390913024 | Username: not ydna#2434 | Badges: Early Supporter | Creation Date: 17-12-2015 01:31:32
Ping: <@243057145535397888> | Id: 243057145535397888 | Username: nota#0001 | Badges: Early Supporter | Creation Date: 01-11-2016 18:02:19
Ping: <@249973743634481153> | Id: 249973743634481153 | Username: notbasetwo#0001 | Badges: Early Supporter | Creation Date: 20-11-2016 20:06:24
Ping: <@250853392438657024> | Id: 250853392438657024 | Username: notblek#0007 | Badges: Early Supporter | Creation Date: 23-11-2016 06:21:49
Ping: <@368962926989803522> | Id: 368962926989803522 | Username: notfelix#1981 | Badges: Early Supporter | Creation Date: 15-10-2017 05:26:56
Ping: <@90900408796471296> | Id: 90900408796471296 | Username: NotNinja#0001 | Badges: Early Supporter | Creation Date: 08-09-2015 22:05:46
Ping: <@87662971177697280> | Id: 87662971177697280 | Username: NotYetASaint#4857 | Badges: Early Supporter | Creation Date: 30-08-2015 23:41:21
Ping: <@133188850204934144> | Id: 133188850204934144 | Username: Nova 月光🌙#7878 | Badges: Early Supporter | Creation Date: 03-01-2016 13:44:56
Ping: <@104361943862628352> | Id: 104361943862628352 | Username: Nuke#0001 | Badges: Early Supporter | Creation Date: 16-10-2015 01:37:06
Ping: <@267170904709005323> | Id: 267170904709005323 | Username: Null#0002 | Badges: Early Supporter | Creation Date: 07-01-2017 07:01:47
Ping: <@192327852769804288> | Id: 192327852769804288 | Username: NullKhun#2022 | Badges: Early Supporter | Creation Date: 14-06-2016 19:22:13
Ping: <@162245972552974336> | Id: 162245972552974336 | Username: Nunfio#6482 | Badges: Early Supporter | Creation Date: 23-03-2016 18:07:34
Ping: <@216787220030423040> | Id: 216787220030423040 | Username: Nuro#9001 | Badges: Early Supporter | Creation Date: 21-08-2016 07:15:00
Ping: <@192142634150658048> | Id: 192142634150658048 | Username: nxa#0001 | Badges: HypeSquad Events | Creation Date: 14-06-2016 07:06:13
Ping: <@140919403284922368> | Id: 140919403284922368 | Username: nyo#5466 | Badges: Early Supporter | Creation Date: 24-01-2016 21:43:23
Ping: <@272195241472163841> | Id: 272195241472163841 | Username: nysha the dejected#3938 | Badges: Early Supporter | Creation Date: 21-01-2017 03:46:42
Ping: <@279810398264360962> | Id: 279810398264360962 | Username: O.O. Gold#4151 | Badges: HypeSquad Events, Bug Hunter Level 1, Early Supporter, Early Verified Bot Developer | Creation Date: 11-02-2017 04:06:37
Ping: <@186558865851154435> | Id: 186558865851154435 | Username: Obraka#5759 | Badges: Partnered Server Owner | Creation Date: 29-05-2016 21:18:19
Ping: <@318884766860705792> | Id: 318884766860705792 | Username: Odd-Jobs Matt#9372 | Badges: Early Supporter | Creation Date: 30-05-2017 00:54:13
Ping: <@107630958374580224> | Id: 107630958374580224 | Username: Oddy#4299 | Badges: Early Supporter | Creation Date: 25-10-2015 02:07:00
Ping: <@197712838582730752> | Id: 197712838582730752 | Username: Offline#0005 | Badges: Early Supporter, Early Verified Bot Developer | Creation Date: 29-06-2016 16:00:14
